,Hashtags,Sentiment,SentimentClass,date,geo,id,retweets,text,username
6745,,0.06818181818181818,Positive,2020-05-06 15:59:00+00:00,,1258063726948896768,0,THIRTEEN(13) new cases of COVID-19 recorded out of 811 tests done in the last 24hrs in Zambia. COVID-19 #43 UPDATE - ,MayoZambia
6746,#Zambia,0.2055555555555556,Positive,2020-05-06 15:57:57+00:00,,1258063460010786816,0,UPDATE: latest discharges include the first two patients who were admitted to the Masaiti Isolation facility. The number of active cases is now 41. All patients remaining in the COVID-19 isolation facilities in are in stable condition. #Zambia ,Mwebantu
6747,#Zambia,0.1787878787878788,Positive,2020-05-06 15:54:53+00:00,,1258062690486038529,4,"UPDATE: IN the last 24 hours, #Zambia has confirmed seven (7) new cases of COVID-19 out of 468 tests conducted. This brings the cumulative number of cases in the country to one hundred forty-five (145), including three (3) deaths. ",Mwebantu
6748,,0.09833333333333333,Positive,2020-05-06 15:40:45+00:00,,1258059134177607680,0,I came across an article that speculates that Covid may have been introduced to Zambia earlier than we think and that people got it and recovered without even knowing. Which could partially explain the high and quick rate of recoveries.,MamaBow_
6749,#Coronavirus #Covid #Amref #Zambia,0.0,Neutral,2020-05-06 15:24:24+00:00,,1258055018860683264,3,"#Coronavirus #Covid-19: #Amref Health Africa, in #Zambia informazioni in braille per i non vedenti | @agensir",amrefit
6750,,0.0,Neutral,2020-05-06 15:02:50+00:00,,1258049592312111106,0,HH Demands Accountability On Covid-19 Funds ,OpenZambia
6751,,0.16818181818181818,Positive,2020-05-06 14:54:02+00:00,,1258047374133526530,3,ZAMBIA RECORDS SEVEN NEW COVID 19 CASES Zambia has in the last 24 hrs recorded seven new cases of coronavirus. Health Minister Dr Chitalu Chilufya has announced this in Mpika today. He says the confirmed cases of COVID-19 are out of 468 tests done.,diamondtvzambia
6752,,0.06818181818181818,Positive,2020-05-06 14:14:34+00:00,,1258037444651483138,0,"COVID-19 cases rise by 7 ZAMBIA'S has recorded seven new cases of COVID-19 out of 468 tests conducted in the last 24 hours, health minister Dr Chitalu Chilufya has announced...https://kalemba.news/covid-19-cases-rise-by-7/",Kalemba_News
6753,,0.2,Positive,2020-05-06 14:12:27+00:00,,1258036910943059969,0,Zambia has in the last 24 hours recorded seven (7) laboratory confirmed cases of COVID-19 out of 468 tests done. Minister of Health Chitalu Chilufya announced this on is 45th update. Dr Chilufya said an additional nine patients have been discharged today… https://tiozambia.com/covid-19-7-new-cases-recorded/,tiozambia
6754,,0.3,Positive,2020-05-06 13:59:49+00:00,,1258033731346083840,3,"LATEST UPDATE COVID-19 : ZAMBIA has in the last 24hrs recorded seven (7) laboratory confirmed cases of COVID-19 out of 468 tests done, Minister of Health Dr Chitalu Chilufya has announced. An additional nine (9) patients have been discharged today",NgomaMwimbu
6755,,-0.03125,Negative,2020-05-06 13:43:10+00:00,,1258029543593586688,1,"There is need for gvt to consider adjusting income tax thresholds as well as Value Added Tax rate for other essential goods in addition to medical supplies, in order to support low income households during the COVID-19 period, the Consumer Unity and Trust Society has advised.",HOT877Zambia
6756,,0.09,Positive,2020-05-06 13:26:57+00:00,,1258025460598013952,0,Financial Experts have observed that Zambia’s budget performance for the first quarter of 2020 was better than anticipated given the projected negative impact of COVID-19 on both revenue collection and expenditure requirements. The Public Financial… https://tiozambia.com/2020-first-quarter-budget-performance-better-than-anticipated/,tiozambia
6757,#Equality,0.0,Neutral,2020-05-06 13:15:45+00:00,,1258022640280887299,0,#Equality Gender Equality matters in Covid-19 response ,OfAllience
6758,#zambia,-0.2916666666666667,Negative,2020-05-06 13:07:06+00:00,,1258020464686968834,0,This COVID-19 pandemic is hitting us hard. I just hope it shall come to pass soon. #zambia,Ekambole
6759,#Zambia,0.0,Neutral,2020-05-06 12:56:46+00:00,,1258017863492874240,0,#Zambia: UPND Leader Hakainde Hichilema demands for accountability in the utilisation of COVID-19 funds | LT: ,LTAZambia
6760,#Zambia,-0.38,Negative,2020-05-06 12:55:39+00:00,,1258017583963529217,0,Word of advise to Edgar Chagwa Lungu control the stupidity of Kaizar Zulu and all Patriotic Front morons cause threatening to use military force and using tribalism to try to insight genocide in #Zambia will get you a life sentence at the international criminal court..,Peter_S_Becks1
6761,#Zambia #Zambians #Factcheck,-0.033333333333333326,Negative,2020-05-06 12:51:42+00:00,,1258016590425186305,0,"Advise #Zambia's thug president Edgar Lungu make peace with #Zambians cause your time is up,doesn't matter if your idiot Kaizar Zulu threats to use the military or PF puppets in ECZ vow to rig.#Factcheck this Hakainde Hichilema is set to win 2021 elections in a tsunami victory..",Peter_S_Becks1
6762,#Zambia,0.025000000000000005,Positive,2020-05-06 12:46:30+00:00,,1258015279994601473,0,#Zambia's 2021 elections is predetermined Hakainde Hichilema is the next president due to 3 reasons 1-Edgar Lungu/PF resorting to tribalism is a sign of defeat 2-Lungu corruption has made PF unpopular and 3-PF economic mismanagement has inflicted untold misery on Zambians..,Peter_S_Becks1
6763,#Zambia,0.04999999999999996,Positive,2020-05-06 12:41:25+00:00,,1258014000610267137,0,"From close analysis president Edgar Chagwa Lungu's kleptocracy in #Zambia is drawing to an end,it's astonishing for Lungu to pay a council person $10,000 dollars (K100,000 kwacha) to defect to create a byelection to create an atmosphere of false security...",Peter_S_Becks1
6764,#SuperbZambia #StayatHome #StayatHome #TravelTomorrow,0.6000000000000001,Positive,2020-05-06 12:36:33+00:00,,1258012778897575943,5,Victoria Falls - Zambia is now inundated with torrents of water. We await your arrival to view this amazing world heritage site once COVID-19 is over. #SuperbZambia #StayatHome #TravelTomorrow Credit: Artsylens,TourismZambia
6765,#Zambia,-0.10166666666666667,Negative,2020-05-06 12:35:31+00:00,,1258012516606771201,0,It's highly irresponsible and psychotic for Edgar Chagwa Lungu/Patriotic Front to be channelling finances to buy UPND councilors to project fake popularity instead of utilizing funds to easy #Zambia's businesses struggle during COVID-19...,Peter_S_Becks1
6766,,0.08333333333333333,Positive,2020-05-06 12:31:27+00:00,,1258011495088230402,0,"First Minister's Questions focusses on Covid-19. I ask about the combined impact of CoViD &amp; Malaria on our African partner countries - Rwanda, Zambia, &amp; Malawi. WHO warns of possible increase in malaria deaths. @NicolaSturgeon reassures that work with these countries continues.",JohnMasonMSP
6767,#UPND #Zambia,0.0,Neutral,2020-05-06 12:29:56+00:00,,1258011110202052609,0,"#UPND have ignored Geoffrey Lungwangwa,Mulowa Mukumbuta and Teddy Kasono treachery for too long.Lungwangwa,Mukumbuta and Kasono aligning with Edgar Lungu/PF to weaken grassroots in Western province should be the last stroll.#Zambia",Peter_S_Becks1
6768,#Zambia,0.0,Neutral,2020-05-06 12:26:19+00:00,,1258010202189828099,0,"For Geoffrey Lungwangwa,Mulowa Mukumbuta and Teddy Kasono to be helping Edgar Chagwa Lungu/Patriotic Front to create byelections during Coronavirus fight in #Zambia.Shows UPND that the aforementioned threesome are life sucking vampires trying to kill UPND!",Peter_S_Becks1
6769,#Zambia,0.0,Neutral,2020-05-06 12:25:43+00:00,,1258010050842542080,0,"For Geoffrey Lungwangwa,Mulowa Mukumbuta and Teddy Kasono to be helping Edgar Chagwa Lungu/Patriotic Front to create byelections during Coronavirus fight in #Zambia.Shows UPND that the aforementioned threesome are blood sucking vampires trying to kill UPND..",Peter_S_Becks1
6770,#UPND,-0.08333333333333333,Negative,2020-05-06 12:21:55+00:00,,1258009094201446400,0,"Even if #UPND loss the three parliamentary byelections by expelling Geoffrey Lungwangwa,Teddy Kasono and Mulowa Mukumbuta,it's less damaging than what Lungwangwa,Kasono and Mukumbuta are doing by dismantling UPND grassroots in Western province...",Peter_S_Becks1
6771,#AhoraM,0.0,Neutral,2020-05-06 12:19:18+00:00,,1258008434374578177,5,"«¿Sobrevivirá nuestra gente?»: el lamento de un misionero burgalés ante el Covid-19, Jorge López, misionero burgalés en Zambia. #AhoraMásQueNunca @ieme_es @archiburgos ver noticia: https://www.archiburgos.es/2020/05/05/coronavirus-misonero-jorge-lopez/",MisionesBurgos
6772,#UPND #Zambia,0.0,Neutral,2020-05-06 12:17:37+00:00,,1258008013975273472,0,"#UPND can't wait for the 2021 #Zambia elections.United Party for National Development must expel Geoffrey Lungwangwa,Teddy Kasono and Mulowa Mukumbuta for conspiring with Edgar Chagwa Lungu/Patriotic Front to put the lives at risk of Zambians by creating byelections....",Peter_S_Becks1
6773,#Zambia #foodsecurity #Covid_19,0.25,Positive,2020-05-06 12:15:13+00:00,,1258007407671812098,1,"Last year, many farmers in #Zambia began to farm drought-hardy cassava to enhance the nation's #foodsecurity. Now in the midst of the #Covid_19 pandemic, cassava is now being used to make hand sanitizer. Read about it here: http://ow.ly/Bz6t50zxpoX via @TRF",CSISFood
6774,#UPND #Zambia,0.0,Neutral,2020-05-06 12:14:03+00:00,,1258007116960407557,0,"I forewarned #UPND that keeping Geoffrey Lungwangwa, Teddy Kasono and Mulowa Mukumbuta in the party ahead of the 2021 #Zambia elections was political suicide.The evidence is the suspicious defecting of UPND councilors to PF..",Peter_S_Becks1
6775,#Zambia #Bill10,0.0,Neutral,2020-05-06 12:09:40+00:00,,1258006013120217088,0,"Geoffrey Lungwangwa isn't only buying UPND councilors with money donated to #Zambia to fight Coronavirus,Lungwangwa is using COVID-19 crisis in Zambia to propagate Edgar Chagwa Lungu/Patriotic Front Dictatorial #Bill10..",Peter_S_Becks1
6776,#Zambia,0.0,Neutral,2020-05-06 12:06:45+00:00,,1258005279926607882,0,Geoffrey Lungwangwa is the rat working with Edgar Chagwa Lungu and Patriotic Front to weaken UPND in Western province ahead of #Zambia's 2021 elections...,Peter_S_Becks1
6777,#southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #morocco #Tunisia #egypt #malawi #liberia #Africa #COVID19 #day40oflockdown,0.0,Neutral,2020-05-06 11:57:22+00:00,,1258002917354807296,0,NEWS: South Africa starts trial using TB vaccine against COVID-19 https://m.facebook.com/profile.php?id=100015746530174 #southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #morocco #Tunisia #egypt #malawi #liberia #Africa #COVID19 #day40oflockdown,twofortwo_store
6778,#Zambia #Zambia1st #Zambia4all,0.07500000000000001,Positive,2020-05-06 11:11:04+00:00,,1257991263355273216,0,"The call for collective action & patriotism would be key in defining the post covid -19 economic recovery, #Zambia, &amp; President @EdgarCLungu should look for a team of committed Zambians locally and in the diaspora to revive our economy, @produce_zambian #Zambia1st #Zambia4all",HenryMalumo
6779,,0.05250000000000002,Positive,2020-05-06 10:27:35+00:00,,1257980320776937474,3,"In places like Zambia, Covid-19 pandemic &amp; our response to it threatens to shatter gains made against hunger, HIV, malaria. Simply emulating the high income countries' response could be a tragic mistake. Great film outlining these complexities. ",BirbeckGretchen
6780,,0.0,Neutral,2020-05-06 10:18:49+00:00,,1257978117001527296,1,"Quanto a isso, pode-se levantar uma série de respostas porque antes do Madagáscar achar a provável ""cura"" o Senegal e a Zâmbia já apresentavam em termos % os melhores índices de recuperações da COVID, eram os melhores no mundo, mas está claro que à boicote por parte da OMS. ",theGOAT_2020
6781,,0.13333333333333333,Positive,2020-05-06 10:10:05+00:00,,1257975918003392512,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6782,,0.0,Neutral,2020-05-06 09:47:13+00:00,,1257970162885672961,0,Zambia’s number one newspaper also aspires to be Zambia’s safest. Let us all hurry and subscribe to the Zambia Daily Mail e-copy so we can have current and reliable news from the comfort of our homes in this Covid - 19 Times http://epaper.daily-mail.co.zm/,zadama24
6783,,0.0,Neutral,2020-05-06 09:44:09+00:00,,1257969390806429697,0,Independent...COVID...Probe...China...Political...Ploy...Legal...Leg...Stand...UK...US...fighter...jet...Timor-Leste...Indonesia...Zimbabwe...Taiwan...Japan...earthquake...Zambia...Australia...New Zealand...Mozambique...Estonia...Philippines...Guam...Slovenia...plane...aircraft,kizu91
6784,#Africa #SARSCoV2 #Nigeria #Ethiopia #DRCongo #Somalia #Yemen #SouthAfrica #Kenya #Uganda #Angola #Ghana #Mozambique #Niger #Malawi #Zambia #Zimbabwe #Rwanda #SierraLeone #Togo #Congo #Liberia #Namibia #Eritrea #Covid_19 #COVID19 #coronavirus #China #Wuhan #virus #StayHome #StayHome,0.0,Neutral,2020-05-06 09:24:28+00:00,,1257964436905697281,0,#Africa &amp; #SARSCoV2 - #Nigeria #Ethiopia #DRCongo #Somalia #Yemen #SouthAfrica #Kenya #Uganda #Angola #Ghana #Mozambique #Niger #Malawi #Zambia #Zimbabwe #Rwanda #SierraLeone #Togo #Congo #Liberia #Namibia #Eritrea #Covid_19 #COVID19 #coronavirus #China #Wuhan #virus #StayHome,tameryazar
6785,,0.0,Neutral,2020-05-06 09:17:38+00:00,,1257962718004490240,0,"60 @60 @Money @11: 00hrs •Consumer Unity Trust Society (CUTS) has urged government to be sector specific in presenting its response to Covid-19 . •Governance, Elections, Advocacy, Research Services (GEARS) Initiative advises Electoral ...https://www.facebook.com/2011166059211316/posts/2592738604387389/",moneyfmzambia
6786,#StaySafe,0.0,Neutral,2020-05-06 09:13:09+00:00,,1257961590336315393,1,"Our Business Banking Director, Bruce Jaani will be on ZNBC Radio 4 tomorrow, Thursday, 7 May 2020 at 09:30 giving an overview of our COVID-19 Loan Repayment Relief Programme. #StaySafe",AbsaZambia
6787,,0.0,Neutral,2020-05-06 09:02:07+00:00,,1257958814940356608,0,"Choma Creatives for Change, COVID 19 song, Zambia, 2020 ",andriuslt
6788,,-0.3,Negative,2020-05-06 08:58:38+00:00,,1257957937743630336,0,"@Dora_Siliya away from Covid-19. Has ZNBC paid its workers their salaries for March and why do you pay them late if 100% of Ads on are from one the biggest companies in Zambia. Where does the money for those Advertisements go, plus our TV Levy.",Mwata401
6789,,0.13333333333333333,Positive,2020-05-06 08:35:05+00:00,,1257952010747478016,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6790,,0.0,Neutral,2020-05-06 08:32:53+00:00,,1257951457397137409,0,4th COVID-19 Death recorded for Zambia ,news365coza
6791,#Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,0.0,Neutral,2020-05-06 08:30:42+00:00,,1257950907330953216,0,How the Covid-19 pandemic is shaping investment strategies. Read on INVESTMENT WATCH! #Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,twofortwo_store
6792,#wednesdaymorning,0.11534090909090908,Positive,2020-05-06 08:25:30+00:00,,1257949599639244807,4,"Join us as we host our very first Facebook Live series with Mukwandi Chibesakunda, Chief Executive Officer of the National Savings and Credit Bank, Zambia with the topic: The future of African SMEs post Covid-19 on the 11th of May 2020, 12 PM CAT. #wednesdaymorning",AfricanLM
6793,,0.0,Neutral,2020-05-06 08:21:30+00:00,,1257948593039826945,0,On now is youth watch till 12pm Join George Hamusunga Executive Director for Zambia National Education Coalition (ZANEC)with topic : can learners catch up with their studies!?? During covid 19 ,Women24Z
6794,,0.13333333333333333,Positive,2020-05-06 08:20:05+00:00,,1257948233965453312,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6795,,0.0,Neutral,2020-05-06 08:19:27+00:00,,1257948077039726592,0,On now is youth watch till 12pm Join George Hamusunga Executive Director for Zambia National Education Coalition (ZANEC)with topic : can learners catch up with their studies!?? During covid 19 ,945metrofm
6796,#American #Commerce #Zambia #MedlandHospital #Covid19Zambia #Covid19 #AmCham,0.0,Neutral,2020-05-06 08:18:06+00:00,,1257947737859010560,0,The #American Chamber of #Commerce in partnership with Medland Hospital organised a talk about the impact of Covid-19 on the economy in #Zambia. Subscribe and Check the video out on #MedlandHospital Youtube Channel. Link: https://www.youtube.com/watch?v=zStJmrDqQ8o #Covid19Zambia #Covid19 #AmCham,MoeSahili
6797,#jointheconversation #conversationswithleelabee #zambia #COVID19 #pandemicresponse,0.0,Neutral,2020-05-06 08:08:50+00:00,,1257945403816886277,0,"EPISODE 5: ""Empowering Communities during the Covid-19 pandemic""#jointheconversation #conversationswithleelabee #zambia #COVID19 #pandemicresponse https://podcasts.apple.com/za/podcast/conversations-with-leelabee/id1496355806",Convoswleelabee
6798,,0.0,Neutral,2020-05-06 08:00:25+00:00,,1257943285626175490,0,On now is youth watch till 12pm Join George Hamusunga Executive Director for Zambia National Education Coalition (ZANEC)with topic : can learners catch up with their studies!?? During covid 19 on @945metrofm,Cleotash
6799,,0.07575757575757576,Positive,2020-05-06 07:00:12+00:00,,1257928129995300868,0,"Zambia, as of yesterday recorded a fourth COVID-19 related death. The death involves a patient with a known chronic condition and a history of respiratory disorder. Minister of Health, Dr. Chitalu Chilufya said samples collected after his death tested positive for COVID-19.",capitalFM_997
6800,,0.13333333333333333,Positive,2020-05-06 06:20:18+00:00,,1257918088995049472,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6801,,0.2,Positive,2020-05-06 06:18:32+00:00,,1257917647678734337,1,"Economic Impacts Of COVID-19 Begin To Bite As 20,000 Miners Are Rendered Jobless In Zambia ",bloggingafrica
6802,#Punzisa,0.25,Positive,2020-05-06 06:10:27+00:00,,1257915612174659584,2,During COVID-19 period most children do not have access to e-learning platforms especially children from marginalized communities who attend community schools. Let's help to keep them interested in school. #Punzisa Mwana,NyaliZambia
6803,#coronavirus #COVID19 #COVID_19,0.13636363636363635,Positive,2020-05-06 05:40:16+00:00,,1257908016596353024,0,"UPDATE: New cases of #coronavirus #COVID19 #COVID_19 Hungary (+46, tot. 3111) India (+36, tot. 49436) Uzbekistan (+10, tot. 2217) France (+6, tot. 170694) Thailand (+1, tot. 2989) Zambia (+1, tot. 139)",VoiceToData
6804,,0.2,Positive,2020-05-06 05:31:48+00:00,,1257905887483748353,1,Do we really have coronavirus/Covid-19 in Zambia?,MwaangaGerald
6805,,0.0,Neutral,2020-05-06 04:55:02+00:00,,1257896631200079873,0,"Total COVID-19 tests performed in Zambia: 7277. 138 cases, of those 0 today; 3 deaths, of those 0 today.",COVID19_bot
6806,,0.0,Neutral,2020-05-06 04:48:47+00:00,,1257895061972561924,0,That third Covid death in Zambia is similar to this. I don't count it ine. It doesn't make sense.,MosesChikMos
6807,,0.0,Neutral,2020-05-06 04:36:08+00:00,,1257891876255956992,0,"Zambia records one COVID-19 case, baby discharged https://africanewspay.com/news/137245896/",Kennedylikando1
6808,#coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,0.13636363636363635,Positive,2020-05-06 04:32:18+00:00,,1257890910840467461,0,1 new case and 1 new death in Zambia [5:32 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,COVIDLive
6809,#MalawiPresidentialelection,0.25,Positive,2020-05-06 04:09:16+00:00,,1257885113515479040,6,Join the first in a series of table discussions on #MalawiPresidentialelection 6 May 7pm hosted by @Mesnmw The discussion focuses on how Malawi is preparing for the election amid the Covid-19 pandemic. https://us02web.zoom.us/j/89488091913 @ercafrica @ZESN1 @CCMG_Zambia @Malawi2014 @AfriCEJR,taotami
6810,,0.0,Neutral,2020-05-06 01:31:33+00:00,,1257845422829080576,0,Life-Saving Lullabies spread health warnings against Covid-19 - Mirage News ,zambia_travels
6811,,0.13333333333333333,Positive,2020-05-06 00:05:04+00:00,,1257823661492404224,1,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6812,,0.02777777777777778,Positive,2020-05-05 23:19:23+00:00,,1257812163105828870,0,@phoenixfmzambia @ZedMusicBlog @JamesonZAM @Buyingzed I bet ZAMBIA would only be interested in Madagascar COVID-19 remedy if it was from China. @WHO would accept it if it wasn't a Black man from Africa or if they already have a cure and want this pandemic to continue.,DjMukaGallis
6813,#logistics #supplychain #warehousing,0.0,Neutral,2020-05-05 22:05:04+00:00,,1257793460050038788,0,RT @shdlogistics: Transaid secures funding to tackle COVID-19 in Zambia http://ow.ly/vP4L102eHCq #logistics #supplychain #warehousing,vanguardsw
6814,,0.0,Neutral,2020-05-05 20:47:25+00:00,,1257773921740509189,0,"Zambia records one COVID-19 case, baby discharged https://africanewspay.com/news/137245896/",Kondwan68626202
6815,#coronavirus #COVID19 #COVID_19,0.13636363636363635,Positive,2020-05-05 20:40:25+00:00,,1257772157763039234,0,"UPDATE: New cases of #coronavirus #COVID19 #COVID_19 US (+4744, tot. 1199238) South Africa (+352, tot. 7572) Guinea (+101, tot. 1811) Germany (+98, tot. 166696) Bahrain (+41, tot. 3720) Canada (+34, tot. 62944) Zambia (+1, tot. 138)",VoiceToData
6816,,0.0,Neutral,2020-05-05 20:39:41+00:00,,1257771974631309322,0,Zambia record one Case of covid 19,SibandaZambia
6817,#coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,0.13636363636363635,Positive,2020-05-05 20:14:20+00:00,,1257765594331525120,0,1 new case in Zambia [21:14 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,COVIDLive
6818,#TravelTuesday,0.0,Neutral,2020-05-05 19:13:01+00:00,,1257750162820251656,0,Zambia: Updated information on COVID-19 testing on arrival in Zambia (‘Coronavirus’ page) #TravelTuesday,travelmoneyfind
6819,#COVID19Pandemic,0.0,Neutral,2020-05-05 19:12:01+00:00,,1257749911401041920,0,Zambia: Updated information on COVID-19 testing on arrival in Zambia (‘Coronavirus’ page) - #COVID19Pandemic https://www.gov.uk/foreign-travel-advice/zambia,touchtree_co_uk
6820,#Zambia,0.0,Neutral,2020-05-05 18:34:52+00:00,,1257740560842010626,0,Travellers to #Zambia will be tested by nasal swab for COVID-19 on arrival http://ow.ly/eIzB50zxJiq,FCOtravel
6821,#Electionsmangement #COVID19,0.13636363636363635,Positive,2020-05-05 17:48:42+00:00,,1257728943316185090,6,How can elections be managed under Covid-19? Like MESN Facebook page-Malawi Electoral Support Network and join live discussion as analysts share ideas on the topic #Electionsmangement under #COVID19. @simon_wawa @ZESN1 @CCMG_Zambia @sangwa791 @NDI @USAID @UNDemocracyFund,Mesnmw
6822,,0.221875,Positive,2020-05-05 17:46:43+00:00,,1257728446886604800,0,"Keisha McDonald-Griffith, a CMHC grad studied abroad to Zambia and Peru (CMHC). Keisha ordered her stole &amp; created her own with flags of Zambia and Peru. Keisha may not be walking in the ceremony soon due to COVID-19 but is celebrating in anyway she can. Congrats, Keisha! ",ChicagoIps
6823,,-0.07500000000000001,Negative,2020-05-05 17:37:37+00:00,,1257726153646841856,14,The body of Ian Mutambo will be transported to his final resting place in Mpika by a Zambia Airforce chopper. The transport they were unable to provide while he was alive and transporting vital Covid-19 samples.,missbwalya
6824,,0.0,Neutral,2020-05-05 17:31:20+00:00,,1257724575435108352,0,Fourth COVID-19 Death recorded in Zambia ,ZambianObserver
6825,,0.0,Neutral,2020-05-05 16:39:33+00:00,,1257711543128453120,0,Transaid secures funding to tackle COVID-19 in Zambia - SHD Logistics ,zambia_travels
6826,#KopalasMostLoved,0.12227272727272727,Positive,2020-05-05 16:19:37+00:00,,1257706524262137857,0,HEADLINES: Zambia records one COVID-19 related death while 3 months old baby has been discharged. &lt; OYV expresses gratitude over Government’s intension to repeal NGO act No 16 of 2009. &lt; More than 3 billion could live in extreme heat by 2070. #KopalasMostLoved,flavafm87dot7
6827,,0.0,Neutral,2020-05-05 16:09:34+00:00,,1257703995365261315,1,Today we handed over 15 tanks of hand washing in fight with Covid-19. In partnership with @bordazambia @CSRnetworks and Mwelwa foundations. These tanks will be distributed in various places within kanyama. Misisi and Chibolya. We where graced Lusaka mayor @milessampa.,CircusZambia1
6828,,0.0,Neutral,2020-05-05 15:32:41+00:00,,1257694715706839041,0,UNZA Biomedical Research Ethics Committee Chairperson Dr. Sody Munsaka has been appointed to the World Health Organization (WHO) board of experts that will develop guidelines and Ethics consideration for issuing of immunity passports in the COVID-19 pandemic. Congratulations Dr. ,UnzaOfficial
6829,,0.0,Neutral,2020-05-05 15:27:34+00:00,,1257693428940451840,56,"Honorable members, I would like to move a motion that COVID-19 updates for Zambia now be done only twice a week. This is in order to save resources that go towards convening these meetings. Perhaps then we can channel the savings towards improving transportation of samples.",FMwenge
6830,#FAKESTATISTICS,0.07142857142857142,Positive,2020-05-05 15:25:10+00:00,,1257692824310513665,0,"Am starting doubting too whether Zambia has Covid-19 cases or is just about getting money from donations! There is no way Zambia can explain the development!! The only explanation ""Chinese are right blacks are Immune against Covid-19"" #FAKESTATISTICS",EllaMungu
6831,,0.13333333333333333,Positive,2020-05-05 14:55:06+00:00,,1257685254774632448,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
6832,#zambia,0.6,Positive,2020-05-05 14:50:19+00:00,,1257684053018529793,0,Delighted that @MAMatScale #zambia was able to input to the development of WHO guidelines on community engagement during the COVID-19 pandemic https://www.thecompassforsbc.org/sites/default/files/strengthening_tools/WHO_CETipsCovid19_0.pdf,cathygreenhpi
6833,,0.2,Positive,2020-05-05 14:47:40+00:00,,1257683385809612801,0,Thanks to all the healthcare workers on the front line fighting COVID-19 ,OfAllience
6834,#malariaresponse #Zambia,-0.1111111111111111,Negative,2020-05-05 14:44:40+00:00,,1257682632114135045,0,Pivoting @MAMatScale to take on COVID-19 response: training bicycle ambulance riders to transfer serious cases; tippy tap water systems for handwashing; public health education delivered with physical distancing. Fully integrated into #malariaresponse #Zambia ,cathygreenhpi
6835,#southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #sierraleone #Africa #Comair,0.0,Neutral,2020-05-05 14:43:49+00:00,,1257682415633432577,0,NEWS: Kulula owner Comair enters business rescue as Covid-19 crisis hits https://m.facebook.com/profile.php?id=100015746530174 #southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #sierraleone #Africa #Comair,twofortwo_store
6836,,0.35,Positive,2020-05-05 14:42:06+00:00,,1257681983951515648,1,Do you need some good news? All of these people recovered from Corona Virus in the last 24 hours: 211 in Indonesia 182 in Morocco 62 in Cuba 3 in Zambia Every life counts! ,covidhealing
6837,,0.5,Positive,2020-05-05 14:41:04+00:00,,1257681727058841601,0,HOW ZAMBIA’S LATEST COVID-19 DEATH OCCURRED ,Lusakastar_UNZA
